Riesling,features_rich,rich_savory,savory_herbal,herbal_notes,notes_flank,flank_unctuous,unctuous_core,core_ripe,ripe_apple,apple_melon,melon_flavors,flavors_supported,supported_firm,firm_acidity,acidity_balanced,balanced_lushly,lushly_juicy,juicy_crackling,crackl,,,,
Riesling,features_seamlessly,seamlessly_integrated,integrated_acidity,acidity_fine,fine_mesh,mesh_texture,texture_allowing,allowing_smoke,smoke_stone-tinged,stone-tinged_minerality,minerality_shine,shine_elegant,elegant_mouthwatering,mouthwatering_layered,layered_,,,,,,,,
Riesling,fermented_oak,oak_ss,ss_blended,blended_ten,ten_components,components_beerenauslese,beerenauslese_level,level_botrytis,botrytis_intense,intense_luscious,luscious_masses,masses_honeyed,honeyed_botrytis,botrytis_character,character_plus,plus_dried,dried_apr,,,,,,
Riesling,filled_vitality,vitality_subtle,subtle_nuances,nuances_yogurt,yogurt_around,around_vibrant,vibrant_core,core_lime,lime_pineapple,pineapple_fruit,fruit_finishing,finishing_dry,dry_impressive,impressive_length,length_drink,drink_pewsey,pewsey_contours,conto,,,,,
Riesling,fleshy_firm,firm_grows,grows_volcanic,volcanic_soils,soils_nahe,nahe_right,right_bank,bank_light,light_sweetness,sweetness_gives,gives_lovely,lovely_fuzzy,fuzzy_warmth,warmth_taking,taking_edge,edge_stony,stony_hardness,hardness_quince,quince_blossom,blos,,,
Riesling,floral_slate,slate_aromas,aromas_flavors,flavors_accented,accented_lime,lime_peach,peach_delicate,delicate_yet,yet_concentrated,concentrated_balance,balance_impeccable,impeccable_finishes,finishes_juicy,juicy_aftertaste,aftertaste_lime,lime_mineral,minera,,,,,,
Riesling,floral_smoke,smoke_aromas,aromas_give,give_way,way_peach,peach_apple,apple_lime,lime_flavors,flavors_delicate,delicate_silky,silky_well-integrated,well-integrated_bright,bright_structure,structure_lingers,lingers_lazily,lazily_long,long_mineral-tinged,min,,,,,
Riesling,floral_smoke,smoke_aromas,aromas_give,give_way,way_peach,peach_apple,apple_lime,lime_flavors,flavors_delicate,delicate_silky,silky_well-integrated,well-integrated_bright,bright_structure,structure_lingers,lingers_lazily,lazily_long,long_mineral-tinged,min,,,,,
Riesling,focused_savory,savory_plenty,plenty_slate,slate_minerally,minerally_notes,notes_green,green_peach,peach_crunchy,crunchy_apple,apple_flavors,flavors_hints,hints_anise,anise_emerge,emerge_well-structured,well-structured_crisp,crisp_finish,finish_drink,,,,,,
Riesling,row_helmut,helmut_established,established_new,new_benchmark,benchmark_ethereal,ethereal_like,like_quality,quality_oberhauser,oberhauser_leistenberg,leistenberg_intense,intense_mineral,mineral_liqueur,liqueur_aromas,aromas_well,well_flavors,flavors_penetra,,,,,,,
Riesling,freesia_cherry,cherry_blossom,blossom_scent,scent_characteristically,characteristically_floral,floral_endearing,endearing_norheimer,norheimer_kirschheck,kirschheck_whose,whose_palate,palate_alliance,alliance_creaminess,creaminess_levity,levity_infections,,,,,,,,,
Riesling,fresh_inviting,inviting_tangy,tangy_appealing,appealing_green,green_apple,apple_peppermint,peppermint_flavors,flavors_linger,linger_refreshing,refreshing_finish,finish_drink,drink_pewsey,pewsey_opens,opens_fragrant,fragrant_aromas,aromas_peach,peach_bloss,,,,,,
Riesling,fresh_apple,apple_lime,lime_grapefruit,grapefruit_mingle,mingle_vanilla,vanilla_honey,honey_nose,nose_juicy,juicy_yet,yet_subtly,subtly_creamy,creamy_palate,palate_kerpen,kerpen_hints,hints_fresh,fresh_ginger,ginger_lending,lending_invigoration,invigorati,,,,
Riesling,fresh_bouquet,bouquet_pear,pear_apple,apple_blossom,blossom_delicately,delicately_sweet,sweet_palate,palate_showing,showing_nice,nice_interplay,interplay_apricot,apricot_luscious,luscious_citricity,citricity_lip-smacking,lip-smacking_finish,finish_imagine,,,,,,,
Riesling,fresh_lime,lime_white,white_currant,currant_apple,apple_tartly,tartly_dominate,dominate_trocken,trocken_originates,originates_usual,usual_oberhauser,oberhauser_felsenberg,felsenberg_nips,nips_cress,cress_adding,adding_invigoration,invigoration_bright,brig,,,,,,
Riesling,fresh_red,red_raspberry,raspberry_green,green_tea,tea_thyme,thyme_rather,rather_restrained,restrained_nose,nose_oberhauser,oberhauser_brucke,brucke_lead,lead_creamily-textured,creamily-textured_yet,yet_time,time_palpably,palpably_dense,dense_vivaciously,v,,,,,
Riesling,frisk_prickly,prickly_offers,offers_good,good_intensity,intensity_ripe,ripe_apple,apple_honeysuckle,honeysuckle_fresh,fresh_grape,grape_juice,juice_aromas,aromas_light-bodied,light-bodied_palate,palate_medium,medium_sweet,sweet_refreshing,refreshing_good,,,,,,
Riesling,rocky_outcrop,outcrop_gives,gives_scents,scents_fresh,fresh_cut,cut_lime,lime_lime,lime_blossom,blossom_flavors,flavors_lead,lead_burst,burst_citrus,citrus_yet,yet_texture,texture_satisfyingly,satisfyingly_full,full_creamy,creamy_pour,pour_satay,satay_chi,,,
Riesling,mixture_bernkastel,bernkastel_graach,graach_sites,sites_plus,plus_bit,bit_wehlen,wehlen_generic,generic_prum,prum_displays,displays_aromas,aromas_already,already_way,way_station,station_complexity,complexity_featuring,featuring_penetrating,penetrating_met,,,,,,
Riesling,drachenstein_far,far_village,village_desheim,desheim_dragonstone,dragonstone_reductive,reductive_aromatic,aromatic_style,style_offering,offering_brilliant,brilliant_fruit,fruit_aromas,aromas_white,white_peach,peach_pineapples,pineapples_ripe,ripe_apples,a,,,,,,
Riesling,highest_coolest,coolest_portion,portion_einzellage,einzellage_known,known_traditionally,traditionally_frauenberg,frauenberg_relatively,relatively_late,late_hexamer,hexamer_meddersheimer,meddersheimer_altenberg,altenberg_incorporates,incorporates_grams,gra,,,,,,,,,
Riesling,lower_richer,richer_part,part_josephsh_fer,josephsh_fer_top,top_parcel,parcel_core,core_domprobst,domprobst_trocken,trocken_ap,ap_shows,shows_clear,clear_stony,stony_bouquet,bouquet_even,even_purer,purer_leaner,leaner_wiltinger,wiltinger_juicy,juicy_piqua,,,,
Riesling,fruit-driven_aromas,aromas_white,white_peach,peach_apricot,apricot_lifted,lifted_floral,floral_element,element_hint,hint_spicy,spicy_botrytis,botrytis_rich,rich_creamy,creamy_sweet,sweet_tropical,tropical_fruits,fruits_given,given_shape,shape_lift,lift_br,,,,
Riesling,fruity_showing,showing_touches,touches_richness,richness_plenty,plenty_honeyed,honeyed_notes,notes_peach,peach_ripe,ripe_apple,apple_pear,pear_tart,tart_flavors,flavors_cream,cream_spice,spice_notes,notes_envelop,envelop_finish,finish_drink,drink_off-dry,,,,
Riesling,fruity_well-defined,well-defined_flavors,flavors_ripe,ripe_apple,apple_grapefruit,grapefruit_joined,joined_hints,hints_lushness,lushness_honey,honey_cream,cream_glazed,glazed_citrus,citrus_notes,notes_linger,linger_finish,finish_drink,drink_importer,impor,,,,,
Riesling,fuller_body,body_recommended,recommended_less,less_refined,refined_showing,showing_silky,silky_texture,texture_graceful,graceful_balance,balance_aromas,aromas_tangerine,tangerine_nectarine,nectarine_jasmine,jasmine_tea,tea_anchored,anchored_darkly,darkly_,,,,,,
Riesling,fuller_body,body_less,less_refined,refined_showing,showing_silky,silky_texture,texture_graceful,graceful_balance,balance_aromas,aromas_tangerine,tangerine_nectarine,nectarine_jasmine,jasmine_tea,tea_anchored,anchored_darkly,darkly_vivid,vivid_notes,notes_,,,,,
Riesling,fusil_oils,oils_mingle,mingle_apple,apple_lime,lime_orange,orange_zest,zest_nose,nose_typical,typical_many,many_new,new_world,world_renditions,renditions_grape,grape_tart,tart_bitter,bitter_subtly,subtly_stony,stony_elements,elements_well-integrated,well-,,,
Riesling,generous_elegant,elegant_knits,knits_together,together_sweet,sweet_lemon,lemon_scents,scents_lime,lime_zest,zest_acidity,acidity_broad,broad_sandstone,sandstone_texture,texture_happens,happens_steep,steep_sandstone,sandstone_mixed,mixed_gray,gray_slate,sl,,,,
Riesling,given_mingling,mingling_juicy,juicy_ripe,ripe_fresh,fresh_apple,apple_pear,pear_mango,mango_musk,musk_melon,melon_smoky,smoky_piquant,piquant_yet,yet_also,also_secretly,secretly_sweet,sweet_walnut,walnut_pistachio,pistachio_oil,oil_schaefer,schaefer_dompr,,,
Riesling,given_outstanding,outstanding_performances,performances_counterparts,counterparts_approached,approached_prum,prum_bernkasteler,bernkasteler_badstube,badstube_keen,keen_anticipation,anticipation_disappointed,disappointed_cherries,cherries_poached,poached_m,,,,,,,,,,
Riesling,gleaming_pale,pale_green-gold,green-gold_still,still_baby,baby_mineral,mineral_components,components_strong,strong_citrus,citrus_fruit,fruit_starting,starting_wonder,wonder_ability,ability_throw,throw_effects,effects_burst,burst_bloom,bloom_history,histor,,,,,
Riesling,gorgeously_aromatic,aromatic_notes,notes_freshly,freshly_pressed,pressed_apple,apple_wildflower,wildflower_honey,honey_tangerine,tangerine_peel,peel_richly,richly_textured,textured_almost,almost_creamy,creamy_ice,ice_intense,intense_flavors,flavors_honey,,,,,,
Riesling,great_clarity,clarity_balance,balance_peach,peach_apple,apple_mineral,mineral_flavors,flavors_mingle,mingle_bright,bright_acidity,acidity_keeps,keeps_check,check_elegant,elegant_lingering,lingering_nicely,nicely_finish,finish_drink,drink_pretty,pretty_rou,,,,,
Riesling,green_hints,hints_pale,pale_lemon,lemon_fresh-cut,fresh-cut_green,green_leaf,leaf_lily-blossom,lily-blossom_smell,smell_florist,florist_shop,shop_lime,lime_spun,spun_sugar,sugar_quinine,quinine_laurel,laurel_oh,oh_easy,easy_drink,drink_gv,gv_tc,tc_recomme,,
Riesling,green_tea,tea_lavender,lavender_honeysuckle,honeysuckle_framboise,framboise_distillate,distillate_penetratingly,penetratingly_scent,scent_oberhauser,oberhauser_brucke,brucke_proxies,proxies_reappearing,reappearing_along,along_fresh,fresh_lime,lime_red,red,,,,,,,
Riesling,green-yellow_elegant,elegant_bouquet,bouquet_ripe,ripe_mango,mango_papaya,papaya_offers,offers_amazing,amazing_concentration,concentration_silkiness,silkiness_fairly,fairly_light-bodied,light-bodied_sweet,sweet_exotic,exotic_tropical,tropical_fruit,fruit_,,,,,,,
Riesling,hand_picked,picked_botrytis,botrytis_picked,picked_brix,brix_good,good_acidity,acidity_fermented,fermented_old,old_barrels,barrels_bottles,bottles_pure,pure_luscious,luscious_late,late_lemon,lemon_curd,curd_lime,lime_zest,zest_chalky,chalky_minerality,min,,,
Riesling,sorted_fruit,fruit_wbp,wbp_cool-fermented,cool-fermented_stainless-steel,stainless-steel_ta,ta_ph,ph_bright,bright_pale,pale_straw,straw_colour,colour_slight,slight_green,green_hues,hues_pale,pale_rim,rim_nose,nose_extremely,extremely_elegant,elegant_tigh,,,,
Riesling,hanno_zilliken,zilliken_says,says_saarburger,saarburger_rausch,rausch_represents,represents_lot,lot_thought,thought_exhibited,exhibited_greatest,greatest_sense,sense_levity,levity_persian,persian_musk,musk_melons,melons_peach,peach_cherry,cherry_lime,lime,,,,,
Riesling,harmonious_creamy,creamy_elegant,elegant_offering,offering_peach,peach_apple,apple_pear,pear_notes,notes_backed,backed_tangy,tangy_acidity,acidity_dense,dense_texture,texture_stays,stays_persistent,persistent_long,long_smoky,smoky_finish,finish_drink,drin,,,,
Riesling,oeschle_fermented,fermented_alcohol,alcohol_nutmeg,nutmeg_japanese,japanese_melon,melon_tangerine-scented,tangerine-scented_rudesheimer,rudesheimer_berg,berg_schlossberg,schlossberg_impressively,impressively_contrasts,contrasts_richness,richness_delineati,,,,,,,,,,
Riesling,added_dimension,dimension_ripeness,ripeness_concentration,concentration_apricot,apricot_peach,peach_lemon,lemon_notes,notes_mingle,mingle_bright,bright_acidity,acidity_overall,overall_starts,starts_better,better_finishes,finishes_drink,drink_offers,offers,,,,,,
Riesling,herbal_minerally,minerally_aroma,aroma_really,really_flinty,flinty_nose,nose_slight,slight_oily,oily_taste,taste_without,without_oily,oily_texture,texture_tastes,tastes_less,less_sweet,sweet_willi,willi_haag,haag_showing,showing_little,little_development,,,,
Riesling,hexamer_bit,bit_smaller,smaller_number,number_usual,usual_thanks,thanks_short,short_crop,crop_relatively,relatively_narrow,narrow_window,window_certainly,certainly_perpetuate,perpetuate_overall,overall_up-tick,up-tick_already,already_impressive,impressive,,,,,,
Riesling,hexamer_schlossbockelheimer,schlossbockelheimer_den,den_felsen,felsen_feinherb,feinherb_porphyr,porphyr_issued,issued_young,young_rather,rather_uninspiringly,uninspiringly_flat,flat_lower,lower_section,section_den,den_felsen,felsen_lovely,lovely_buoyant,b,,,,,,
Riesling,high-toned_green,green_herbal,herbal_essences,essences_smokiness,smokiness_suggests,suggests_peat,peat_tobacco,tobacco_inflect,inflect_scents,scents_juicy,juicy_palate,palate_abundance,abundance_peach,peach_nectarine,nectarine_pineapple,pineapple_lime,lim,,,,,,
Riesling,high-toned_distillate-like,distillate-like_herbal,herbal_extracts,extracts_along,along_ripe,ripe_fresh,fresh_strawberry,strawberry_apple,apple_quince,quince_inform,inform_scintillating,scintillating_nose,nose_electrical,electrical_charged,charged_palate,p,,,,,,,
Riesling,highly_aromatic,aromatic_nose,nose_blends,blends_citrus,citrus_fruits,fruits_white,white_peach,peach_pineapple,pineapple_minerals,minerals_nuts,nuts_round,round_ripe,ripe_easygoing,easygoing_conveying,conveying_moderately,moderately_sweet,sweet_impression,,,,,,
Riesling,hugel_jubilee,jubilee_even,even_intensely,intensely_bright,bright_citric,citric_counterpart,counterpart_although,although_level,level_acidity,acidity_indeed,indeed_mark,mark_hugel,hugel_points,points_vintage-to,vintage-to_regularity,regularity_gross,gross,,,,,,
Riesling,enthused_confronted,confronted_selbach,selbach_sourced,sourced_labeled,labeled_feinherb,feinherb_market,market_confirms,confirms_intention,intention_presupposing,presupposing_sure,sure_corresponding,corresponding_consumer,consumer_demand,demand_merely,mer,,,,,,,,
Riesling,delicious_regular,regular_meulenhof,meulenhof_treppchen,treppchen_arguably,arguably_notably,notably_site-typical,site-typical_erdener,erdener_treppchen,treppchen_alte,alte_reben,reben_ultra-treppchen,ultra-treppchen_mention,mention_sensational,sensational,,,,,,,,,
Riesling,imagine_sound,sound_violin,violin_string,string_plucked,plucked_hard,hard_flavors,flavors_ring,ring_taut,taut_firm,firm_hallowed,hallowed_high,high_river,river_kamp,kamp_reddish,reddish_paleozoic-era,paleozoic-era_soil,soil_tastes,tastes_like,like_stones,,,,
Riesling,incredible_unctuousness,unctuousness_aroma,aroma_signals,signals_wet,wet_earth,earth_mineral,mineral_notes,notes_silky-smooth,silky-smooth_remains,remains_light,light_palate,palate_leaving,leaving_essence,essence_apricot,apricot_honey,honey_spice,spice_fl,,,,,,
Riesling,initial_youthful,youthful_yeastiness,yeastiness_nose,nose_selbachs,selbachs_domprobst,domprobst_blows,blows_reveal,reveal_site-typical,site-typical_aromas,aromas_fresh,fresh_apple,apple_nut,nut_oils,oils_tinged,tinged_brown,brown_spices,spices_inhabit,inh,,,,,
Riesling,intense_aromas,aromas_flavors,flavors_slate,slate_give,give_plenty,plenty_punch,punch_notes,notes_fresh-cut,fresh-cut_apple,apple_glazed,glazed_citrus,citrus_peach,peach_pie,pie_long,long_lush,lush_rich,rich_spicy,spicy_finish,finish_drink,drink_cases,cas,,
Riesling,intense_extract,extract_great,great_focus,focus_suavity,suavity_remember,remember_many,many_graach,graach_address,address_floral,floral_explosion,explosion_palate,palate_crisp,crisp_acidity,acidity_crystalline,crystalline_texture,texture_youthful,youthful,,,,,,
Riesling,intense_citrus,citrus_mineral,mineral_flavors,flavors_wrapped,wrapped_compact,compact_profile,profile_rich,rich_fleshy,fleshy_midpalate,midpalate_slightly,slightly_tart,tart_key,key_lime,lime_pie,pie_finish,,,,,,,,
Riesling,interesting_notes,notes_marmalade,marmalade_pear,pear_confit,confit_flank,flank_firm,firm_flavors,flavors_baked,baked_apple,apple_white,white_cherry,cherry_ripe,ripe_peach,peach_finishes,finishes_dried,dried_apricot,apricot_fig,fig_joined,joined_hints,hin,,,
Riesling,intriguing_aromas,aromas_saffron,saffron_yellow,yellow_lentil,lentil_nose,nose_undhof,undhof_kogl,kogl_incorporates,incorporates_salomon,salomon_entire,entire_crop,crop_site,site_slightly,slightly_de-acidified,de-acidified_must,must_well,well_come,come_th,,,,,
Riesling,iris_perfume,perfume_ripe,ripe_white,white_peach,peach_pineapple,pineapple_nose,nose_lush,lush_juicy,juicy_palate,palate_set,set_generous,generous_tone,tone_meyer-fonne,meyer-fonne_wineck-schlossberg,wineck-schlossberg_whose,whose_active,active_hard,hard_,,,,,
Riesling,issuing_riper,riper_material,material_informed,informed_corresponding,corresponding_feinherb,feinherb_raised,raised_tank,tank_cask,cask_selbach,selbach_domprobst,domprobst_features,features_ripe,ripe_apple,apple_pink,pink_grapefruit,grapefruit_allied,alli,,,,,,
Riesling,beautifully_fragrant,fragrant_nose,nose_displaying,displaying_white,white_peach,peach_lime,lime_zest,zest_flint,flint_touch,touch_savoury,savoury_complexity,complexity_palate,palate_concentrated,concentrated_focused,focused_whispering,whispering_sweetness,,,,,,,
Riesling,josmeyer_dragon,dragon_exhibits,exhibits_fungal,fungal_hint,hint_nose,nose_typical,typical_many,many_offers,offers_surprisingly,surprisingly_juicy,juicy_transparent,transparent_impression,impression_white,white_peach,peach_lime,lime_perceived,perceived_pi,,,,,,
